;ds;top_level;middle_level;bottom_level;y
10949;2017-02-01;Brasil;Paraná;Terrestre;101017.0
10950;2017-03-01;Brasil;Paraná;Aérea;3835.0
10951;2017-03-01;Brasil;Paraná;Marítima;9.0
10952;2017-03-01;Brasil;Paraná;Terrestre;61067.0
10953;2017-04-01;Brasil;Paraná;Aérea;2981.0
10954;2017-04-01;Brasil;Paraná;Marítima;1.0
10955;2017-04-01;Brasil;Paraná;Terrestre;66464.0
10956;2017-05-01;Brasil;Paraná;Aérea;3297.0
10957;2017-05-01;Brasil;Paraná;Marítima;17.0
10958;2017-05-01;Brasil;Paraná;Terrestre;40524.0
10959;2017-06-01;Brasil;Paraná;Aérea;2762.0
10960;2017-06-01;Brasil;Paraná;Marítima;4.0
10961;2017-06-01;Brasil;Paraná;Terrestre;34586.0
10962;2017-07-01;Brasil;Paraná;Aérea;3100.0
10963;2017-07-01;Brasil;Paraná;Marítima;3.0
10964;2017-07-01;Brasil;Paraná;Terrestre;69240.0
10965;2017-08-01;Brasil;Paraná;Aérea;3567.0
10966;2017-08-01;Brasil;Paraná;Marítima;0.0
10967;2017-08-01;Brasil;Paraná;Terrestre;51201.0
10968;2017-09-01;Brasil;Paraná;Aérea;3382.0
10969;2017-09-01;Brasil;Paraná;Marítima;4.0
10970;2017-09-01;Brasil;Paraná;Terrestre;54697.0
10971;2017-10-01;Brasil;Paraná;Aérea;4018.0
10972;2017-10-01;Brasil;Paraná;Marítima;4.0
10973;2017-10-01;Brasil;Paraná;Terrestre;56862.0
10974;2017-11-01;Brasil;Paraná;Aérea;3862.0
10975;2017-11-01;Brasil;Paraná;Marítima;1.0
10976;2017-11-01;Brasil;Paraná;Terrestre;63548.0
10977;2017-12-01;Brasil;Paraná;Aérea;4053.0
10978;2017-12-01;Brasil;Paraná;Marítima;1.0
10979;2017-12-01;Brasil;Paraná;Terrestre;97611.0
10980;2017-01-01;Brasil;Pará;Aérea;1563.0
10981;2017-01-01;Brasil;Pará;Fluvial;6.0
10982;2017-02-01;Brasil;Pará;Aérea;2342.0
10983;2017-02-01;Brasil;Pará;Fluvial;981.0
10984;2017-03-01;Brasil;Pará;Aérea;1862.0
10985;2017-03-01;Brasil;Pará;Fluvial;10.0
10986;2017-04-01;Brasil;Pará;Aérea;2669.0
10987;2017-04-01;Brasil;Pará;Fluvial;155.0
10988;2017-05-01;Brasil;Pará;Aérea;1700.0
10989;2017-05-01;Brasil;Pará;Fluvial;32.0
10990;2017-06-01;Brasil;Pará;Aérea;1489.0
10991;2017-06-01;Brasil;Pará;Fluvial;5.0
10992;2017-07-01;Brasil;Pará;Aérea;3639.0
10993;2017-07-01;Brasil;Pará;Fluvial;3.0
10994;2017-08-01;Brasil;Pará;Aérea;3133.0
10995;2017-08-01;Brasil;Pará;Fluvial;2.0
10996;2017-09-01;Brasil;Pará;Aérea;3510.0
10997;2017-09-01;Brasil;Pará;Fluvial;1.0
10998;2017-10-01;Brasil;Pará;Aérea;2496.0
10999;2017-10-01;Brasil;Pará;Fluvial;2.0
11000;2017-11-01;Brasil;Pará;Aérea;2259.0
11001;2017-11-01;Brasil;Pará;Fluvial;0.0
11002;2017-12-01;Brasil;Pará;Aérea;2665.0
11003;2017-12-01;Brasil;Pará;Fluvial;0.0
11004;2017-01-01;Brasil;Pernambuco;Aérea;5723.0
11005;2017-01-01;Brasil;Pernambuco;Marítima;2034.0
11006;2017-02-01;Brasil;Pernambuco;Aérea;6145.0
11007;2017-02-01;Brasil;Pernambuco;Marítima;45.0
11008;2017-03-01;Brasil;Pernambuco;Aérea;5816.0
11009;2017-03-01;Brasil;Pernambuco;Marítima;65.0
11010;2017-04-01;Brasil;Pernambuco;Aérea;5045.0
11011;2017-04-01;Brasil;Pernambuco;Marítima;22.0
11012;2017-05-01;Brasil;Pernambuco;Aérea;3544.0
11013;2017-05-01;Brasil;Pernambuco;Marítima;17.0
11014;2017-06-01;Brasil;Pernambuco;Aérea;3497.0
11015;2017-06-01;Brasil;Pernambuco;Marítima;17.0
11016;2017-07-01;Brasil;Pernambuco;Aérea;6667.0
11017;2017-07-01;Brasil;Pernambuco;Marítima;4.0
11018;2017-08-01;Brasil;Pernambuco;Aérea;5918.0
11019;2017-08-01;Brasil;Pernambuco;Marítima;8.0
11020;2017-09-01;Brasil;Pernambuco;Aérea;5934.0
11021;2017-09-01;Brasil;Pernambuco;Marítima;5.0
11022;2017-10-01;Brasil;Pernambuco;Aérea;6753.0
11023;2017-10-01;Brasil;Pernambuco;Marítima;25.0
11024;2017-11-01;Brasil;Pernambuco;Aérea;7403.0
11025;2017-11-01;Brasil;Pernambuco;Marítima;5019.0
11026;2017-12-01;Brasil;Pernambuco;Aérea;11567.0
11027;2017-12-01;Brasil;Pernambuco;Marítima;1878.0
11028;2017-01-01;Brasil;Rio Grande do Norte;Aérea;3052.0
11029;2017-01-01;Brasil;Rio Grande do Norte;Marítima;0.0
11030;2017-02-01;Brasil;Rio Grande do Norte;Aérea;2827.0
11031;2017-02-01;Brasil;Rio Grande do Norte;Marítima;4.0
11032;2017-03-01;Brasil;Rio Grande do Norte;Aérea;2230.0
11033;2017-03-01;Brasil;Rio Grande do Norte;Marítima;2.0
11034;2017-04-01;Brasil;Rio Grande do Norte;Aérea;2153.0
11035;2017-04-01;Brasil;Rio Grande do Norte;Marítima;2.0
11036;2017-05-01;Brasil;Rio Grande do Norte;Aérea;1197.0
11037;2017-05-01;Brasil;Rio Grande do Norte;Marítima;5.0
11038;2017-06-01;Brasil;Rio Grande do Norte;Aérea;1388.0
11039;2017-06-01;Brasil;Rio Grande do Norte;Marítima;0.0
11040;2017-07-01;Brasil;Rio Grande do Norte;Aérea;2932.0
11041;2017-07-01;Brasil;Rio Grande do Norte;Marítima;2.0
11042;2017-08-01;Brasil;Rio Grande do Norte;Aérea;1909.0
11043;2017-08-01;Brasil;Rio Grande do Norte;Marítima;3.0
11044;2017-09-01;Brasil;Rio Grande do Norte;Aérea;685.0
11045;2017-09-01;Brasil;Rio Grande do Norte;Marítima;0.0
11046;2017-10-01;Brasil;Rio Grande do Norte;Aérea;830.0
11047;2017-10-01;Brasil;Rio Grande do Norte;Marítima;0.0
11048;2017-11-01;Brasil;Rio Grande do Norte;Aérea;3105.0
11049;2017-11-01;Brasil;Rio Grande do Norte;Marítima;416.0
11050;2017-12-01;Brasil;Rio Grande do Norte;Aérea;3846.0
11051;2017-12-01;Brasil;Rio Grande do Norte;Marítima;10.0
11052;2017-01-01;Brasil;Rio Grande do Sul;Aérea;4012.0
11053;2017-01-01;Brasil;Rio Grande do Sul;Fluvial;16695.0
11054;2017-01-01;Brasil;Rio Grande do Sul;Marítima;26.0
11055;2017-01-01;Brasil;Rio Grande do Sul;Terrestre;468160.0
11056;2017-02-01;Brasil;Rio Grande do Sul;Aérea;4136.0
11057;2017-02-01;Brasil;Rio Grande do Sul;Fluvial;11938.0
11058;2017-02-01;Brasil;Rio Grande do Sul;Marítima;7.0
11059;2017-02-01;Brasil;Rio Grande do Sul;Terrestre;291777.0
11060;2017-03-01;Brasil;Rio Grande do Sul;Aérea;5515.0
11061;2017-03-01;Brasil;Rio Grande do Sul;Fluvial;4329.0
11062;2017-03-01;Brasil;Rio Grande do Sul;Marítima;662.0
11063;2017-03-01;Brasil;Rio Grande do Sul;Terrestre;91499.0
11064;2017-04-01;Brasil;Rio Grande do Sul;Aérea;5213.0
11065;2017-04-01;Brasil;Rio Grande do Sul;Fluvial;5267.0
11066;2017-04-01;Brasil;Rio Grande do Sul;Marítima;11.0
11067;2017-04-01;Brasil;Rio Grande do Sul;Terrestre;43837.0
11068;2017-05-01;Brasil;Rio Grande do Sul;Aérea;4087.0
11069;2017-05-01;Brasil;Rio Grande do Sul;Fluvial;3177.0
11070;2017-05-01;Brasil;Rio Grande do Sul;Marítima;15.0
11071;2017-05-01;Brasil;Rio Grande do Sul;Terrestre;14411.0
11072;2017-06-01;Brasil;Rio Grande do Sul;Aérea;3639.0
11073;2017-06-01;Brasil;Rio Grande do Sul;Fluvial;1930.0
11074;2017-06-01;Brasil;Rio Grande do Sul;Marítima;9.0
11075;2017-06-01;Brasil;Rio Grande do Sul;Terrestre;14784.0
11076;2017-07-01;Brasil;Rio Grande do Sul;Aérea;4495.0
11077;2017-07-01;Brasil;Rio Grande do Sul;Fluvial;6325.0
11078;2017-07-01;Brasil;Rio Grande do Sul;Marítima;5.0
11079;2017-07-01;Brasil;Rio Grande do Sul;Terrestre;31674.0
11080;2017-08-01;Brasil;Rio Grande do Sul;Aérea;5117.0
11081;2017-08-01;Brasil;Rio Grande do Sul;Fluvial;3902.0
11082;2017-08-01;Brasil;Rio Grande do Sul;Marítima;21.0
11083;2017-08-01;Brasil;Rio Grande do Sul;Terrestre;19832.0
11084;2017-09-01;Brasil;Rio Grande do Sul;Aérea;4677.0
11085;2017-09-01;Brasil;Rio Grande do Sul;Fluvial;4120.0
11086;2017-09-01;Brasil;Rio Grande do Sul;Marítima;4.0
11087;2017-09-01;Brasil;Rio Grande do Sul;Terrestre;26600.0
11088;2017-10-01;Brasil;Rio Grande do Sul;Aérea;4592.0
11089;2017-10-01;Brasil;Rio Grande do Sul;Fluvial;3917.0
11090;2017-10-01;Brasil;Rio Grande do Sul;Marítima;10.0
11091;2017-10-01;Brasil;Rio Grande do Sul;Terrestre;23124.0
11092;2017-11-01;Brasil;Rio Grande do Sul;Aérea;6959.0
11093;2017-11-01;Brasil;Rio Grande do Sul;Fluvial;4254.0
11094;2017-11-01;Brasil;Rio Grande do Sul;Marítima;16.0
11095;2017-11-01;Brasil;Rio Grande do Sul;Terrestre;32142.0
11096;2017-12-01;Brasil;Rio Grande do Sul;Aérea;7310.0
11097;2017-12-01;Brasil;Rio Grande do Sul;Fluvial;7329.0
11098;2017-12-01;Brasil;Rio Grande do Sul;Marítima;9.0
11099;2017-12-01;Brasil;Rio Grande do Sul;Terrestre;79048.0
11100;2017-01-01;Brasil;Rio de Janeiro;Aérea;138955.0
11101;2017-01-01;Brasil;Rio de Janeiro;Marítima;3473.0
11102;2017-02-01;Brasil;Rio de Janeiro;Aérea;142448.0
11103;2017-02-01;Brasil;Rio de Janeiro;Marítima;2848.0
11104;2017-03-01;Brasil;Rio de Janeiro;Aérea;120486.0
11105;2017-03-01;Brasil;Rio de Janeiro;Marítima;7384.0
11106;2017-04-01;Brasil;Rio de Janeiro;Aérea;107812.0
11107;2017-04-01;Brasil;Rio de Janeiro;Marítima;76.0
11108;2017-05-01;Brasil;Rio de Janeiro;Aérea;83318.0
11109;2017-05-01;Brasil;Rio de Janeiro;Marítima;4.0
11110;2017-06-01;Brasil;Rio de Janeiro;Aérea;68215.0
11111;2017-06-01;Brasil;Rio de Janeiro;Marítima;126.0
11112;2017-07-01;Brasil;Rio de Janeiro;Aérea;100652.0
11113;2017-07-01;Brasil;Rio de Janeiro;Marítima;3.0
11114;2017-08-01;Brasil;Rio de Janeiro;Aérea;92966.0
11115;2017-08-01;Brasil;Rio de Janeiro;Marítima;10.0
11116;2017-09-01;Brasil;Rio de Janeiro;Aérea;95222.0
11117;2017-09-01;Brasil;Rio de Janeiro;Marítima;5.0
11118;2017-10-01;Brasil;Rio de Janeiro;Aérea;108147.0
11119;2017-10-01;Brasil;Rio de Janeiro;Marítima;14.0
11120;2017-11-01;Brasil;Rio de Janeiro;Aérea;119986.0
11121;2017-11-01;Brasil;Rio de Janeiro;Marítima;1188.0
11122;2017-12-01;Brasil;Rio de Janeiro;Aérea;146979.0
11123;2017-12-01;Brasil;Rio de Janeiro;Marítima;15299.0
11124;2017-01-01;Brasil;Roraima;Aérea;2.0
11125;2017-01-01;Brasil;Roraima;Terrestre;2480.0
11126;2017-02-01;Brasil;Roraima;Aérea;2.0
11127;2017-02-01;Brasil;Roraima;Terrestre;2438.0
11128;2017-03-01;Brasil;Roraima;Aérea;1.0
11129;2017-03-01;Brasil;Roraima;Terrestre;2499.0
11130;2017-04-01;Brasil;Roraima;Aérea;0.0
11131;2017-04-01;Brasil;Roraima;Terrestre;2591.0
11132;2017-05-01;Brasil;Roraima;Aérea;1.0
11133;2017-05-01;Brasil;Roraima;Terrestre;2505.0
11134;2017-06-01;Brasil;Roraima;Aérea;0.0
11135;2017-06-01;Brasil;Roraima;Terrestre;2560.0
11136;2017-07-01;Brasil;Roraima;Aérea;4.0
11137;2017-07-01;Brasil;Roraima;Terrestre;2683.0
11138;2017-08-01;Brasil;Roraima;Aérea;5.0
11139;2017-08-01;Brasil;Roraima;Terrestre;3041.0
11140;2017-09-01;Brasil;Roraima;Aérea;4.0
11141;2017-09-01;Brasil;Roraima;Terrestre;2804.0
11142;2017-10-01;Brasil;Roraima;Aérea;5.0
11143;2017-10-01;Brasil;Roraima;Terrestre;2877.0
11144;2017-11-01;Brasil;Roraima;Aérea;5.0
11145;2017-11-01;Brasil;Roraima;Terrestre;3083.0
11146;2017-12-01;Brasil;Roraima;Aérea;1.0
11147;2017-12-01;Brasil;Roraima;Terrestre;3277.0
11148;2017-01-01;Brasil;Santa Catarina;Aérea;24917.0
11149;2017-01-01;Brasil;Santa Catarina;Marítima;64.0
11150;2017-01-01;Brasil;Santa Catarina;Terrestre;51757.0
11151;2017-02-01;Brasil;Santa Catarina;Aérea;22728.0
11152;2017-02-01;Brasil;Santa Catarina;Marítima;282.0
11153;2017-02-01;Brasil;Santa Catarina;Terrestre;26826.0
11154;2017-03-01;Brasil;Santa Catarina;Aérea;11033.0
11155;2017-03-01;Brasil;Santa Catarina;Marítima;56.0
11156;2017-03-01;Brasil;Santa Catarina;Terrestre;4145.0
11157;2017-04-01;Brasil;Santa Catarina;Aérea;4438.0
11158;2017-04-01;Brasil;Santa Catarina;Marítima;25.0
11159;2017-04-01;Brasil;Santa Catarina;Terrestre;3679.0
11160;2017-05-01;Brasil;Santa Catarina;Aérea;1460.0
11161;2017-05-01;Brasil;Santa Catarina;Marítima;6.0
11162;2017-05-01;Brasil;Santa Catarina;Terrestre;1145.0
11163;2017-06-01;Brasil;Santa Catarina;Aérea;390.0
11164;2017-06-01;Brasil;Santa Catarina;Marítima;4.0
11165;2017-06-01;Brasil;Santa Catarina;Terrestre;993.0
11166;2017-07-01;Brasil;Santa Catarina;Aérea;1374.0
11167;2017-07-01;Brasil;Santa Catarina;Marítima;0.0
11168;2017-07-01;Brasil;Santa Catarina;Terrestre;2606.0
11169;2017-08-01;Brasil;Santa Catarina;Aérea;1046.0
11170;2017-08-01;Brasil;Santa Catarina;Marítima;57.0
11171;2017-08-01;Brasil;Santa Catarina;Terrestre;1321.0
11172;2017-09-01;Brasil;Santa Catarina;Aérea;2179.0
11173;2017-09-01;Brasil;Santa Catarina;Marítima;10.0
11174;2017-09-01;Brasil;Santa Catarina;Terrestre;1317.0
11175;2017-10-01;Brasil;Santa Catarina;Aérea;2369.0
11176;2017-10-01;Brasil;Santa Catarina;Marítima;10.0
11177;2017-10-01;Brasil;Santa Catarina;Terrestre;1759.0
11178;2017-11-01;Brasil;Santa Catarina;Aérea;3318.0
11179;2017-11-01;Brasil;Santa Catarina;Marítima;406.0
11180;2017-11-01;Brasil;Santa Catarina;Terrestre;2562.0
11181;2017-12-01;Brasil;Santa Catarina;Aérea;23323.0
11182;2017-12-01;Brasil;Santa Catarina;Marítima;25.0
11183;2017-12-01;Brasil;Santa Catarina;Terrestre;7840.0
11184;2017-01-01;Brasil;São Paulo;Aérea;173545.0
11185;2017-01-01;Brasil;São Paulo;Marítima;17.0
11186;2017-02-01;Brasil;São Paulo;Aérea;193989.0
11187;2017-02-01;Brasil;São Paulo;Marítima;20.0
11188;2017-03-01;Brasil;São Paulo;Aérea;201656.0
11189;2017-03-01;Brasil;São Paulo;Marítima;15.0
11190;2017-04-01;Brasil;São Paulo;Aérea;173330.0
11191;2017-04-01;Brasil;São Paulo;Marítima;37.0
11192;2017-05-01;Brasil;São Paulo;Aérea;160950.0
11193;2017-05-01;Brasil;São Paulo;Marítima;12.0
11194;2017-06-01;Brasil;São Paulo;Aérea;154301.0
11195;2017-06-01;Brasil;São Paulo;Marítima;20.0
11196;2017-07-01;Brasil;São Paulo;Aérea;191644.0
11197;2017-07-01;Brasil;São Paulo;Marítima;15.0
11198;2017-08-01;Brasil;São Paulo;Aérea;170971.0
11199;2017-08-01;Brasil;São Paulo;Marítima;10.0
11200;2017-09-01;Brasil;São Paulo;Aérea;166978.0
11201;2017-09-01;Brasil;São Paulo;Marítima;15.0
11202;2017-10-01;Brasil;São Paulo;Aérea;174298.0
11203;2017-10-01;Brasil;São Paulo;Marítima;3.0
11204;2017-11-01;Brasil;São Paulo;Aérea;180345.0
11205;2017-11-01;Brasil;São Paulo;Marítima;1314.0
11206;2017-12-01;Brasil;São Paulo;Aérea;196829.0
11207;2017-12-01;Brasil;São Paulo;Marítima;4292.0
11208;2018-01-01;Brasil;Acre;Fluvial;0.0
11209;2018-01-01;Brasil;Acre;Terrestre;4305.0
11210;2018-02-01;Brasil;Acre;Fluvial;0.0
11211;2018-02-01;Brasil;Acre;Terrestre;2881.0
11212;2018-03-01;Brasil;Acre;Fluvial;0.0
11213;2018-03-01;Brasil;Acre;Terrestre;2028.0
11214;2018-04-01;Brasil;Acre;Fluvial;0.0
11215;2018-04-01;Brasil;Acre;Terrestre;1894.0
11216;2018-05-01;Brasil;Acre;Fluvial;1.0
11217;2018-05-01;Brasil;Acre;Terrestre;1848.0
11218;2018-06-01;Brasil;Acre;Fluvial;18.0
11219;2018-06-01;Brasil;Acre;Terrestre;1941.0
11220;2018-07-01;Brasil;Acre;Fluvial;13.0
11221;2018-07-01;Brasil;Acre;Terrestre;3135.0
11222;2018-08-01;Brasil;Acre;Fluvial;14.0
11223;2018-08-01;Brasil;Acre;Terrestre;3297.0
11224;2018-09-01;Brasil;Acre;Fluvial;3.0
11225;2018-09-01;Brasil;Acre;Terrestre;2611.0
11226;2018-10-01;Brasil;Acre;Fluvial;17.0
11227;2018-10-01;Brasil;Acre;Terrestre;2085.0
11228;2018-11-01;Brasil;Acre;Fluvial;1.0
11229;2018-11-01;Brasil;Acre;Terrestre;2212.0
11230;2018-12-01;Brasil;Acre;Fluvial;9.0
11231;2018-12-01;Brasil;Acre;Terrestre;3224.0
11232;2018-01-01;Brasil;Amapá;Aérea;5.0
11233;2018-01-01;Brasil;Amapá;Fluvial;3454.0
11234;2018-01-01;Brasil;Amapá;Terrestre;297.0
11235;2018-02-01;Brasil;Amapá;Aérea;0.0
11236;2018-02-01;Brasil;Amapá;Fluvial;3625.0
11237;2018-02-01;Brasil;Amapá;Terrestre;337.0
11238;2018-03-01;Brasil;Amapá;Aérea;0.0
11239;2018-03-01;Brasil;Amapá;Fluvial;1418.0
11240;2018-03-01;Brasil;Amapá;Terrestre;39.0
11241;2018-04-01;Brasil;Amapá;Aérea;0.0
11242;2018-04-01;Brasil;Amapá;Fluvial;1348.0
11243;2018-04-01;Brasil;Amapá;Terrestre;178.0
11244;2018-05-01;Brasil;Amapá;Aérea;4.0
11245;2018-05-01;Brasil;Amapá;Fluvial;1143.0
11246;2018-05-01;Brasil;Amapá;Terrestre;343.0
11247;2018-06-01;Brasil;Amapá;Aérea;0.0
11248;2018-06-01;Brasil;Amapá;Fluvial;534.0
11249;2018-06-01;Brasil;Amapá;Terrestre;729.0
11250;2018-07-01;Brasil;Amapá;Aérea;0.0
11251;2018-07-01;Brasil;Amapá;Fluvial;1576.0
11252;2018-07-01;Brasil;Amapá;Terrestre;1417.0
11253;2018-08-01;Brasil;Amapá;Aérea;0.0
11254;2018-08-01;Brasil;Amapá;Fluvial;1893.0
11255;2018-08-01;Brasil;Amapá;Terrestre;2075.0
11256;2018-09-01;Brasil;Amapá;Aérea;31.0
11257;2018-09-01;Brasil;Amapá;Fluvial;592.0
11258;2018-09-01;Brasil;Amapá;Terrestre;696.0
11259;2018-10-01;Brasil;Amapá;Aérea;0.0
11260;2018-10-01;Brasil;Amapá;Fluvial;1099.0
11261;2018-10-01;Brasil;Amapá;Terrestre;1271.0
11262;2018-11-01;Brasil;Amapá;Aérea;0.0
11263;2018-11-01;Brasil;Amapá;Fluvial;3072.0
11264;2018-11-01;Brasil;Amapá;Terrestre;858.0
11265;2018-12-01;Brasil;Amapá;Aérea;0.0
11266;2018-12-01;Brasil;Amapá;Fluvial;3879.0
11267;2018-12-01;Brasil;Amapá;Terrestre;1470.0
11268;2018-01-01;Brasil;Amazonas;Aérea;2657.0
11269;2018-01-01;Brasil;Amazonas;Terrestre;1213.0
11270;2018-02-01;Brasil;Amazonas;Aérea;2132.0
11271;2018-02-01;Brasil;Amazonas;Terrestre;737.0
11272;2018-03-01;Brasil;Amazonas;Aérea;2654.0
11273;2018-03-01;Brasil;Amazonas;Terrestre;651.0
11274;2018-04-01;Brasil;Amazonas;Aérea;1913.0
11275;2018-04-01;Brasil;Amazonas;Terrestre;686.0
11276;2018-05-01;Brasil;Amazonas;Aérea;2048.0
11277;2018-05-01;Brasil;Amazonas;Terrestre;636.0
11278;2018-06-01;Brasil;Amazonas;Aérea;3213.0
11279;2018-06-01;Brasil;Amazonas;Terrestre;666.0
11280;2018-07-01;Brasil;Amazonas;Aérea;2601.0
11281;2018-07-01;Brasil;Amazonas;Terrestre;649.0
11282;2018-08-01;Brasil;Amazonas;Aérea;1918.0
11283;2018-08-01;Brasil;Amazonas;Terrestre;731.0
11284;2018-09-01;Brasil;Amazonas;Aérea;1976.0
11285;2018-09-01;Brasil;Amazonas;Terrestre;612.0
11286;2018-10-01;Brasil;Amazonas;Aérea;2339.0
11287;2018-10-01;Brasil;Amazonas;Terrestre;629.0
11288;2018-11-01;Brasil;Amazonas;Aérea;2047.0
11289;2018-11-01;Brasil;Amazonas;Terrestre;639.0
11290;2018-12-01;Brasil;Amazonas;Aérea;2078.0
11291;2018-12-01;Brasil;Amazonas;Terrestre;639.0
11292;2018-01-01;Brasil;Bahia;Aérea;21892.0
11293;2018-01-01;Brasil;Bahia;Marítima;1835.0
11294;2018-02-01;Brasil;Bahia;Aérea;17718.0
11295;2018-02-01;Brasil;Bahia;Marítima;57.0
11296;2018-03-01;Brasil;Bahia;Aérea;15450.0
11297;2018-03-01;Brasil;Bahia;Marítima;24.0
11298;2018-04-01;Brasil;Bahia;Aérea;10219.0
11299;2018-04-01;Brasil;Bahia;Marítima;26.0
11300;2018-05-01;Brasil;Bahia;Aérea;4226.0
11301;2018-05-01;Brasil;Bahia;Marítima;72.0
11302;2018-06-01;Brasil;Bahia;Aérea;3622.0
11303;2018-06-01;Brasil;Bahia;Marítima;16.0
11304;2018-07-01;Brasil;Bahia;Aérea;9384.0
11305;2018-07-01;Brasil;Bahia;Marítima;36.0
11306;2018-08-01;Brasil;Bahia;Aérea;10162.0
11307;2018-08-01;Brasil;Bahia;Marítima;9.0
11308;2018-09-01;Brasil;Bahia;Aérea;15228.0
11309;2018-09-01;Brasil;Bahia;Marítima;32.0
11310;2018-10-01;Brasil;Bahia;Aérea;10246.0
11311;2018-10-01;Brasil;Bahia;Marítima;1192.0
11312;2018-11-01;Brasil;Bahia;Aérea;9012.0
11313;2018-11-01;Brasil;Bahia;Marítima;2460.0
11314;2018-12-01;Brasil;Bahia;Aérea;14136.0
11315;2018-12-01;Brasil;Bahia;Marítima;1583.0
11316;2018-01-01;Brasil;Ceará;Aérea;5419.0
11317;2018-01-01;Brasil;Ceará;Marítima;1919.0
11318;2018-02-01;Brasil;Ceará;Aérea;5130.0
11319;2018-02-01;Brasil;Ceará;Marítima;3192.0
11320;2018-03-01;Brasil;Ceará;Aérea;5070.0
11321;2018-03-01;Brasil;Ceará;Marítima;6.0
11322;2018-04-01;Brasil;Ceará;Aérea;4017.0
11323;2018-04-01;Brasil;Ceará;Marítima;9.0
11324;2018-05-01;Brasil;Ceará;Aérea;4014.0
11325;2018-05-01;Brasil;Ceará;Marítima;2.0
11326;2018-06-01;Brasil;Ceará;Aérea;5681.0
11327;2018-06-01;Brasil;Ceará;Marítima;1.0
11328;2018-07-01;Brasil;Ceará;Aérea;10175.0
11329;2018-07-01;Brasil;Ceará;Marítima;26.0
11330;2018-08-01;Brasil;Ceará;Aérea;10494.0
11331;2018-08-01;Brasil;Ceará;Marítima;5.0
11332;2018-09-01;Brasil;Ceará;Aérea;9454.0
11333;2018-09-01;Brasil;Ceará;Marítima;2.0
11334;2018-10-01;Brasil;Ceará;Aérea;12246.0
11335;2018-10-01;Brasil;Ceará;Marítima;11.0
11336;2018-11-01;Brasil;Ceará;Aérea;15785.0
11337;2018-11-01;Brasil;Ceará;Marítima;1.0
11338;2018-12-01;Brasil;Ceará;Aérea;14754.0
11339;2018-12-01;Brasil;Ceará;Marítima;7.0
11340;2018-01-01;Brasil;Distrito Federal;Aérea;7868.0
11341;2018-02-01;Brasil;Distrito Federal;Aérea;7550.0
11342;2018-03-01;Brasil;Distrito Federal;Aérea;10483.0
11343;2018-04-01;Brasil;Distrito Federal;Aérea;5386.0
11344;2018-05-01;Brasil;Distrito Federal;Aérea;4137.0
11345;2018-06-01;Brasil;Distrito Federal;Aérea;5221.0
11346;2018-07-01;Brasil;Distrito Federal;Aérea;4819.0
11347;2018-08-01;Brasil;Distrito Federal;Aérea;5288.0
11348;2018-09-01;Brasil;Distrito Federal;Aérea;5095.0
11349;2018-10-01;Brasil;Distrito Federal;Aérea;4899.0
11350;2018-11-01;Brasil;Distrito Federal;Aérea;6030.0
11351;2018-12-01;Brasil;Distrito Federal;Aérea;8896.0
11352;2018-01-01;Brasil;Mato Grosso do Sul;Aérea;12.0
11353;2018-01-01;Brasil;Mato Grosso do Sul;Fluvial;0.0
11354;2018-01-01;Brasil;Mato Grosso do Sul;Terrestre;12561.0
11355;2018-02-01;Brasil;Mato Grosso do Sul;Aérea;22.0
11356;2018-02-01;Brasil;Mato Grosso do Sul;Fluvial;0.0
11357;2018-02-01;Brasil;Mato Grosso do Sul;Terrestre;7528.0
11358;2018-03-01;Brasil;Mato Grosso do Sul;Aérea;40.0
11359;2018-03-01;Brasil;Mato Grosso do Sul;Fluvial;9.0
11360;2018-03-01;Brasil;Mato Grosso do Sul;Terrestre;7228.0
11361;2018-04-01;Brasil;Mato Grosso do Sul;Aérea;17.0
11362;2018-04-01;Brasil;Mato Grosso do Sul;Fluvial;13.0
11363;2018-04-01;Brasil;Mato Grosso do Sul;Terrestre;5800.0
11364;2018-05-01;Brasil;Mato Grosso do Sul;Aérea;26.0
11365;2018-05-01;Brasil;Mato Grosso do Sul;Fluvial;0.0
11366;2018-05-01;Brasil;Mato Grosso do Sul;Terrestre;5636.0
11367;2018-06-01;Brasil;Mato Grosso do Sul;Aérea;22.0
11368;2018-06-01;Brasil;Mato Grosso do Sul;Fluvial;1.0
11369;2018-06-01;Brasil;Mato Grosso do Sul;Terrestre;5476.0
11370;2018-07-01;Brasil;Mato Grosso do Sul;Aérea;25.0
11371;2018-07-01;Brasil;Mato Grosso do Sul;Fluvial;0.0
11372;2018-07-01;Brasil;Mato Grosso do Sul;Terrestre;7392.0
11373;2018-08-01;Brasil;Mato Grosso do Sul;Aérea;20.0
11374;2018-08-01;Brasil;Mato Grosso do Sul;Fluvial;2.0
11375;2018-08-01;Brasil;Mato Grosso do Sul;Terrestre;7685.0
11376;2018-09-01;Brasil;Mato Grosso do Sul;Aérea;101.0
11377;2018-09-01;Brasil;Mato Grosso do Sul;Fluvial;0.0
11378;2018-09-01;Brasil;Mato Grosso do Sul;Terrestre;6537.0
11379;2018-10-01;Brasil;Mato Grosso do Sul;Aérea;12.0
11380;2018-10-01;Brasil;Mato Grosso do Sul;Fluvial;7.0
11381;2018-10-01;Brasil;Mato Grosso do Sul;Terrestre;6260.0
11382;2018-11-01;Brasil;Mato Grosso do Sul;Aérea;4.0
